策略,日期,时段序号,时间标签,电价_元每kWh,实际负荷_kWh,实际光伏_kWh,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,充电量_kWh,放电量_kWh,期末SOC_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元,期初SOC_kWh
方法D_动态分位数加小时滚动,2025-05-08,13,02:20:00,0.4324,593.5999833333333,0.0,600.9251333333333,609.8132827245599,8.888149391226648,0.0,0.0,0.0,9300.0,0.0,16.213299391226656,259.8400276533333,5.764853695149604,0.0,265.60488134848293,9300.0
方法D_动态分位数加小时滚动,2025-05-08,14,02:30:00,0.4367,599.52,0.0,592.6083333333333,601.2529872245193,8.644653891185953,0.0,0.0,0.0,9300.0,0.0,1.73298722451932,258.79205916666666,5.662680531421358,0.0,264.454739698088,9300.0
方法D_动态分位数加小时滚动,2025-05-08,15,02:40:00,0.4348,613.5023166666666,0.0,593.059025,601.4668540776887,8.407829077688689,0.0,0.0,0.0,9300.0,12.035462588977907,0.0,257.86206407000003,5.483586124468563,26.16509566843797,289.51074586290656,9300.0
方法D_动态分位数加小时滚动,2025-05-08,16,02:50:00,0.4335,598.5442166666667,0.0,597.846825,606.0243172037891,8.177492203789143,0.0,0.0,0.0,9300.0,0.0,7.480100537122439,259.1665986375,5.31741430551389,0.0,264.48401294301385,9300.0
方法D_动态分位数加小时滚动,2025-05-08,17,03:00:00,0.4357,577.175,0.0,595.0925,603.0459655289893,7.953465528989341,0.0,0.0,0.0,9300.0,0.0,25.87096552898936,259.28180225,5.1979873964709835,0.0,264.479789646471,9300.0
方法D_动态分位数加小时滚动,2025-05-08,18,03:10:00,0.4374,608.6231,0.0,597.9217333333333,593.50780625,0.0,4.413927083333306,0.0,0.0,9300.0,15.115293749999978,0.0,261.53096616,-0.965325853124994,33.05714743124996,293.622787738125,9300.0
方法D_动态分位数加小时滚动,2025-05-08,19,03:20:00,0.4371,617.3268833333333,0.00018333333333333334,597.1063583333333,592.8133530904182,0.0,4.293005242915115,0.0,0.0,9300.0,24.513346909581742,0.0,260.9951892275,-0.9382362958390983,53.57391967089089,313.6308726025518,9300.0
方法D_动态分位数加小时滚动,2025-05-08,20,03:30:00,0.4356,590.3699999999999,0.0,607.6374999999999,603.4621038804568,0.0,4.175396119543166,0.0,0.0,9300.0,0.0,13.092103880456875,264.68689499999994,-0.9094012748365015,0.0,263.7774937251634,9300.0
方法D_动态分位数加小时滚动,2025-05-08,21,03:40:00,0.4353,590.6276333333333,0.0,610.913875,606.852866040398,0.0,4.061008959601963,0.0,0.0,9300.0,0.0,16.22523270706472,265.9308097875,-0.8838786000573674,0.0,265.0469311874426,9300.0
方法D_动态分位数加小时滚动,2025-05-08,22,03:50:00,0.436,596.6975,0.0025833333333333333,610.0487916666666,606.0990361709481,0.0,3.9497554957184775,0.0,0.0,9300.0,0.0,9.404119504281425,265.98127316666665,-0.8610466980666281,0.0,265.12022646860004,9300.0
方法D_动态分位数加小时滚动,2025-05-08,23,04:00:00,0.4378,589.3499999999999,0.0,609.2708333333333,605.4292834546826,0.0,3.8415498786506532,0.0,0.0,9300.0,0.0,16.079283454682695,266.7387708333333,-0.840915268436628,0.0,265.8978555648967,9300.0
方法D_动态分位数加小时滚动,2025-05-08,24,04:10:00,0.4401,575.4560333333333,0.0,594.8634166666666,590.6121229166665,0.0,4.251293750000059,0.0,0.0,9300.0,0.0,15.156089583333255,261.79938967499993,-0.9354971896875129,0.0,260.8638924853124,9300.0
方法D_动态分位数加小时滚动,2025-05-08,25,04:20:00,0.4389,568.3215333333333,0.03588333333333333,593.7197333333334,589.5849059985466,0.0,4.134827334786792,0.0,0.0,9300.0,0.0,21.29925599854664,260.58359096000004,-0.9073878586189614,0.0,259.6762031013811,9300.0
方法D_动态分位数加小时滚动,2025-05-08,26,04:30:00,0.4364,565.9933333333333,0.0,606.185,602.1634484220833,0.0,4.021551577916625,0.0,0.0,9300.0,0.0,36.17011508874998,264.539134,-0.8775025543014077,0.0,263.66163144569856,9300.0
方法D_动态分位数加小时滚动,2025-05-08,27,04:40:00,0.4393,561.8375833333333,0.0,604.9455666666665,601.0341875970305,0.0,3.911379069636041,0.0,0.0,9300.0,0.0,39.19660426369717,265.7525874366666,-0.8591344126455565,0.0,264.893453024021,9300.0
方法D_动态分位数加小时滚动,2025-05-08,28,04:50:00,0.4422,594.0053833333333,0.49984999999999996,613.4498833333332,609.645658538506,0.0,3.804224794827178,0.0,0.0,9300.0,0.0,16.140125205172808,271.26753840999993,-0.841114102136289,0.0,270.4264243078636,9300.0
方法D_动态分位数加小时滚动,2025-05-08,29,05:00:00,0.4395,646.1566666666666,0.0,620.51,616.809993932594,0.0,3.7000060674059796,0.0,0.0,9300.0,29.346672734072627,0.0,272.714145,-0.813076333312464,64.48931333312458,336.3903819998121,9300.0
方法D_动态分位数加小时滚动,2025-05-08,30,05:10:00,0.4333,656.3467499999999,0.0,610.84205,597.3132548611111,0.0,13.528795138888881,0.0,0.0,9300.0,59.03349513888884,0.0,264.677860265,-2.9310134668402763,127.89606721840268,389.6429140165624,9300.0
方法D_动态分位数加小时滚动,2025-05-08,31,05:20:00,0.4439,642.46395,8.371749999999999,611.2211083333333,598.06294161126,0.0,13.158166722073247,0.0,0.0,9300.0,36.02925838873989,0.0,271.3210499891667,-2.9204551039641573,79.96693899380818,348.3675338790107,9300.0
方法D_动态分位数加小时滚动,2025-05-08,32,05:30:00,0.4301,615.145,38.0625,1440.5575,1427.7598081354681,0.0,12.797691864531771,833.3333333333333,0.0,10050.0,0.0,17.34397480213488,619.58378075,-2.752143635467557,0.0,616.8316371145324,9300.0
方法D_动态分位数加小时滚动,2025-05-08,33,05:40:00,0.3713,584.4572,75.49861666666666,1409.6057499999997,1397.1586575958008,0.0,12.447092404198884,833.3333333333333,0.0,10800.0,0.0,54.86674092913438,523.3866149749999,-2.310802704839523,0.0,521.0758122701604,10050.0
方法D_动态分位数加小时滚动,2025-05-08,34,05:50:00,0.5708,661.6887166666667,111.4023,636.5063416666667,624.4002438672618,0.0,12.106097799404893,0.0,0.0,10800.0,0.0,74.1138272005951,363.3178198233333,-3.455080311950156,0.0,359.86273951138315,10800.0
方法D_动态分位数加小时滚动,2025-05-08,35,06:00:00,0.9099,796.3833333333333,146.11249999999998,0.0,0.0,0.0,0.0,0.0,745.194721746557,9972.005864726048,0.0,94.92388841322361,0.0,0.0,0.0,0.0,10800.0
方法D_动态分位数加小时滚动,2025-05-08,36,06:10:00,0.9368,811.5699,187.34961666666666,0.0,0.0,0.0,0.0,0.0,692.0554277777776,9203.055389417406,0.0,67.83514444444427,0.0,0.0,0.0,0.0,9972.005864726048
方法D_动态分位数加小时滚动,2025-05-08,37,06:20:00,0.8758,771.83875,236.04841666666667,0.0,0.0,0.0,0.0,0.0,620.04047155471,8514.121532134395,0.0,84.25013822137669,0.0,0.0,0.0,0.0,9203.055389417406
方法D_动态分位数加小时滚动,2025-05-08,38,06:30:00,0.8759,763.16,289.53749999999997,0.0,0.0,0.0,0.0,0.0,595.7018149276697,7852.230626659207,0.0,122.07931492766977,0.0,0.0,0.0,0.0,8514.121532134395
方法D_动态分位数加小时滚动,2025-05-08,39,06:40:00,0.8601,804.8134833333334,341.05246666666665,0.0,0.0,0.0,0.0,0.0,554.7555647196125,7235.835554748526,0.0,90.99454805294579,0.0,0.0,0.0,0.0,7852.230626659207
方法D_动态分位数加小时滚动,2025-05-08,40,06:50:00,0.8442,817.4668333333334,376.05351666666667,0.0,0.0,0.0,0.0,0.0,510.49558658585414,6668.6182363197995,0.0,69.08226991918741,0.0,0.0,0.0,0.0,7235.835554748526
方法D_动态分位数加小时滚动,2025-05-08,41,07:00:00,0.8334,785.665,408.91874999999993,0.0,0.0,0.0,0.0,0.0,446.3590137903246,6172.663776552772,0.0,69.6127637903246,0.0,0.0,0.0,0.0,6668.6182363197995
方法D_动态分位数加小时滚动,2025-05-08,42,07:10:00,0.8092,772.76845,470.96208333333334,0.0,0.0,0.0,0.0,0.0,346.24570138888885,5787.946330565118,0.0,44.439334722222156,0.0,0.0,0.0,0.0,6172.663776552772
方法D_动态分位数加小时滚动,2025-05-08,43,07:20:00,0.7972,802.0949166666666,538.6905333333333,0.0,0.0,0.0,0.0,0.0,304.0595550501462,5450.1023805094,0.0,40.6551717168129,0.0,0.0,0.0,0.0,5787.946330565118
方法D_动态分位数加小时滚动,2025-05-08,44,07:30:00,0.7644,817.9816666666667,593.175,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,236.44541874909066,5187.385248565966,0.0,11.638752082423935,0.0,3.258833203290123e-14,0.0,3.258833203290123e-14,5450.1023805094
方法D_动态分位数加小时滚动,2025-05-08,45,07:40:00,0.6899,770.2072833333333,639.0621666666666,0.0003627337257768807,0.00014011537597529927,0.0,0.00022261834980158145,0.0,129.45141330036142,5043.550344898898,1.6935632509292873,0.0,0.00025024999741347,-7.679219976405551e-05,5.841946434080576,5.842119891878226,5187.385248565966
方法D_动态分位数加小时滚动,2025-05-08,46,07:50:00,0.86,886.57145,699.3105666666667,5.684341886080802e-14,1.1368683772161603e-13,5.684341886080802e-14,0.0,0.0,222.0750700257538,4796.800267092505,0.0,34.81418669242055,4.888534022029489e-14,7.332801033044234e-14,0.0,1.2221335055073723e-13,5043.550344898898
方法D_动态分位数加小时滚动,2025-05-08,47,08:00:00,1.1617,1106.78,765.4624999999999,0.0,0.0,0.0,0.0,0.0,415.3916807406906,4335.253955158405,0.0,74.07418074069051,0.0,0.0,0.0,0.0,4796.800267092505
方法D_动态分位数加小时滚动,2025-05-08,48,08:10:00,1.1683,1124.3226,805.5113333333334,0.0,0.0,0.0,0.0,0.0,333.83261388888894,3964.328828615195,0.0,15.021347222222403,0.0,0.0,0.0,0.0,4335.253955158405
方法D_动态分位数加小时滚动,2025-05-08,49,08:20:00,1.0956,1075.2942833333332,835.7332666666666,0.0,6.08494616471944e-06,6.08494616471944e-06,0.0,0.0,241.56209945080218,3695.9264958920817,0.0,2.001088869081741,0.0,1.0000000527099927e-05,0.0,1.0000000527099927e-05,3964.328828615195
方法D_动态分位数加小时滚动,2025-05-08,50,08:30:00,1.0849,1075.7916666666665,869.3999999999999,0.0,0.0,0.0,0.0,0.0,205.13054850371384,3468.0036642212885,1.2611181629526982,0.0,0.0,0.0,6.840935474936911,6.840935474936911,3695.9264958920817
方法D_动态分位数加小时滚动,2025-05-08,51,08:40:00,1.061,1103.4994666666666,908.7408833333334,0.0,0.0,0.0,0.0,0.0,140.82604056241667,3311.5302858186033,53.9325427709166,0.0,0.0,0.0,286.11213939971253,286.11213939971253,3468.0036642212885
方法D_动态分位数加小时滚动,2025-05-08,52,08:50:00,1.043,1121.6520833333334,971.2379833333332,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,0.0,97.66861927243949,3203.0095977381147,52.74548072756079,0.0,5.928768587182276e-14,0.0,275.06768199422953,275.0676819942296,3311.5302858186033
方法D_动态分位数加小时滚动,2025-05-08,53,09:00:00,1.036,1110.6133333333332,1022.5749999999999,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,0.0,77.28130530144173,3117.1414807365127,10.757028031891423,0.0,5.88897819397971e-14,0.0,55.72140520519757,55.72140520519763,3203.0095977381147
方法D_动态分位数加小时滚动,2025-05-08,54,09:10:00,1.0147,1080.9117333333334,1009.4087833333333,0.0,4.263256414560601e-14,4.263256414560601e-14,0.0,0.0,61.923290277777824,3048.337824872315,9.579659722222232,0.0,0.0,6.488889425781962e-14,48.60240360069449,48.60240360069455,3117.1414807365127
方法D_动态分位数加小时滚动,2025-05-08,55,09:20:00,0.9922,1083.3031333333333,1021.1753166666667,0.0,0.0,0.0,0.0,0.0,20.37194927059562,3025.7023256827647,41.755867396070926,0.0,0.0,0.0,207.15085815190787,207.15085815190787,3048.337824872315
方法D_动态分位数加小时滚动,2025-05-08,56,09:30:00,0.97,1101.495,1087.175,0.0,0.0,0.0,0.0,0.0,0.0,3025.7023256827647,14.319999999999936,0.0,0.0,0.0,69.45199999999969,69.45199999999969,3025.7023256827647
方法D_动态分位数加小时滚动,2025-05-08,57,09:40:00,0.9422,1071.0687666666665,1147.1903833333333,0.0,0.0,0.0,0.0,94.39834632597871,0.0,3110.6608373761455,18.27672965931191,0.0,0.0,0.0,86.10167342501842,86.10167342501842,3025.7023256827647
方法D_动态分位数加小时滚动,2025-05-08,58,09:50:00,0.9569,1041.0401499999998,1170.8712166666664,0.0,0.0,0.0,0.0,0.0,0.0,3110.6608373761455,0.0,129.83106666666663,0.0,0.0,0.0,0.0,3110.6608373761455
方法D_动态分位数加小时滚动,2025-05-08,59,10:00:00,0.9977,1052.415,1185.65625,0.0,0.0,0.0,0.0,190.6545110092985,0.0,3282.249897284514,57.41326100929845,0.0,0.0,0.0,286.4060525448853,286.4060525448853,3110.6608373761455
方法D_动态分位数加小时滚动,2025-05-08,60,10:10:00,0.9919,1094.69615,1241.2586999999999,0.0,0.0,0.0,0.0,175.21889444444452,0.0,3439.946902284514,28.656344444444642,0.0,0.0,0.0,142.12114027222322,142.12114027222322,3282.249897284514
方法D_动态分位数加小时滚动,2025-05-08,61,10:20:00,0.9588,1103.5592666666666,1282.1073666666666,0.0,0.0,0.0,0.0,209.0789165654447,0.0,3628.1179271934143,30.530816565444724,0.0,0.0,0.0,146.364734614742,146.364734614742,3439.946902284514
方法D_动态分位数加小时滚动,2025-05-08,62,10:30:00,0.9549,1077.425,1286.4499999999998,0.0,0.0,0.0,0.0,227.74236658048113,0.0,3833.0860571158473,18.71736658048127,0.0,0.0,0.0,89.36606673850781,89.36606673850781,3628.1179271934143
方法D_动态分位数加小时滚动,2025-05-08,63,10:40:00,0.9839,1074.4448,1283.9744999999998,0.0,0.0,0.0,0.0,248.91350534363957,0.0,4057.1082119251228,39.38380534363975,0.0,0.0,0.0,193.74863038803576,193.74863038803576,3833.0860571158473
方法D_动态分位数加小时滚动,2025-05-08,64,10:50:00,0.799,1088.3473166666665,1268.8269666666665,0.0,0.0,0.0,0.0,279.0498236603485,0.0,4308.253053219436,98.57017366034853,0.0,0.0,0.0,393.7878437730924,393.7878437730924,4057.1082119251228
方法D_动态分位数加小时滚动,2025-05-08,65,11:00:00,0.5025,1091.9383333333333,1257.9875,0.0,0.0,0.0,0.0,289.0265995718819,0.0,4568.37699283413,122.97743290521521,0.0,0.0,0.0,308.9808001743532,308.9808001743532,4308.253053219436
方法D_动态分位数加小时滚动,2025-05-08,66,11:10:00,0.4662,1069.3321666666666,1281.1081833333333,550.9149666666666,0.0,0.0,550.9149666666666,312.4467694444444,0.0,4849.57908533413,100.6707527777777,0.0,256.83655746,-128.41827873,234.6635247249998,363.0818034549998,4568.37699283413
方法D_动态分位数加小时滚动,2025-05-08,67,11:20:00,0.5007,1063.1741666666667,1291.8723833333333,0.0,0.0,0.0,0.0,343.3606256489863,0.0,5158.603648418217,114.66240898231962,0.0,0.0,0.0,287.0573408872372,287.0573408872372,4849.57908533413
方法D_动态分位数加小时滚动,2025-05-08,68,11:30:00,0.4827,1070.7216666666666,1290.3374999999999,0.0,0.0,0.0,0.0,347.15773527711826,0.0,5471.045610167624,127.54190194378498,0.0,0.0,0.0,307.822380341325,307.822380341325,5158.603648418217
方法D_动态分位数加小时滚动,2025-05-08,69,11:40:00,0.4785,1045.2093499999999,1317.1053833333333,378.46833191308946,0.0,0.0,378.46833191308946,374.93646425593397,0.0,5808.488427997964,103.04043092260054,0.0,181.0970968204133,-90.54854841020665,246.5242309823218,337.07277939252845,5471.045610167624
方法D_动态分位数加小时滚动,2025-05-08,70,11:50:00,0.4662,1003.9438666666666,1314.9240333333332,464.14754166666626,0.0,0.0,464.14754166666626,396.0563870933594,0.0,6164.939176381988,85.07622042669277,0.0,216.38558392499982,-108.19279196249991,198.31266981462085,306.5054617771208,5808.488427997964
方法D_动态分位数加小时滚动,2025-05-08,71,12:00:00,0.4432,978.7416666666666,1266.3562499999998,417.73812499999985,0.0,0.0,417.73812499999985,441.72966974811766,0.0,6562.495879155294,154.1150864147844,0.0,185.14153699999991,-92.57076849999996,341.5190314951622,434.08979999516214,6164.939176381988
方法D_动态分位数加小时滚动,2025-05-08,72,12:10:00,0.4411,986.0673833333333,1221.6743999999999,364.810641666666,364.810641666666,0.0,0.0,793.7673861111103,0.0,7276.886526655293,193.34972777777773,0.0,160.91797403916638,0.0,426.4328246138887,587.3507986530551,6562.495879155294
方法D_动态分位数加小时滚动,2025-05-08,73,12:20:00,0.4551,991.0745833333333,1237.6430666666665,365.1543916666668,243.2922057017803,0.0,121.86218596488652,672.9891299587649,0.0,7882.576743618181,183.12844092365128,0.0,166.18176364750008,-27.729740416309927,416.7087673217685,555.1607905529586,7276.886526655293
方法D_动态分位数加小时滚动,2025-05-08,74,12:30:00,0.4463,978.4733333333334,1273.1062499999998,394.9606250000015,394.9606250000015,0.0,0.0,795.9055509122077,0.0,8598.891739439168,106.31200924553968,0.0,176.27092693750066,0.0,237.2352486314218,413.50617556892246,7882.576743618181
方法D_动态分位数加小时滚动,2025-05-08,75,12:40:00,0.4113,969.81875,1237.0086166666665,406.47079999999994,406.47079999999994,0.0,0.0,796.9309045820086,0.0,9316.129553562976,123.27023791534202,0.0,167.18144003999998,0.0,253.50524427290085,420.68668431290087,8598.891739439168
方法D_动态分位数加小时滚动,2025-05-08,76,12:50:00,0.5682,1002.1834666666666,1228.1161499999998,0.0,0.0,0.0,0.0,345.2369431518875,0.0,9626.842802399675,119.30425981855427,0.0,0.0,0.0,338.94340214451273,338.94340214451273,9316.129553562976
方法D_动态分位数加小时滚动,2025-05-08,77,13:00:00,0.8279,1061.0983333333334,1259.5375,0.0,0.0,0.0,0.0,273.57894449814717,0.0,9873.063852448007,75.13977783148061,0.0,0.0,0.0,311.041110333414,311.041110333414,9626.842802399675
方法D_动态分位数加小时滚动,2025-05-08,78,13:10:00,0.8636,1087.1534833333333,1245.10855,0.0,0.0,0.0,0.0,119.76835972222233,0.0,9980.855376198007,0.0,38.186706944444325,0.0,0.0,0.0,0.0,9873.063852448007
方法D_动态分位数加小时滚动,2025-05-08,79,13:20:00,0.8416,1063.5237666666667,1234.9955333333332,0.0,0.0,0.0,0.0,102.67540009754966,0.0,10073.263236285802,0.0,68.7963665691169,0.0,0.0,0.0,0.0,9980.855376198007
方法D_动态分位数加小时滚动,2025-05-08,80,13:30:00,0.8618,1032.09,1238.1812499999999,0.0,0.0,0.0,0.0,104.12575003741806,0.0,10166.976411319478,0.0,101.96549996258189,0.0,0.0,0.0,0.0,10073.263236285802
方法D_动态分位数加小时滚动,2025-05-08,81,13:40:00,0.8623,1050.3662,1209.06425,0.0,0.0,0.0,0.0,77.5919965554749,0.0,10236.809208219405,0.0,81.10605344452506,0.0,0.0,0.0,0.0,10166.976411319478
方法D_动态分位数加小时滚动,2025-05-08,82,13:50:00,0.9026,1052.3993666666665,1188.3016833333331,0.0,0.0,0.0,0.0,36.42476275632766,0.0,10269.5914947001,0.0,99.47755391033894,0.0,0.0,0.0,0.0,10236.809208219405
方法D_动态分位数加小时滚动,2025-05-08,83,14:00:00,0.9754,1027.7216666666666,1185.09375,0.0,0.0,0.0,0.0,5.076684814673882,0.0,10274.160511033308,0.0,152.29539851865954,0.0,0.0,0.0,0.0,10269.5914947001
方法D_动态分位数加小时滚动,2025-05-08,84,14:10:00,1.0002,1031.8707833333333,1161.0796166666667,0.0,0.0,0.0,0.0,0.0,21.272390972222283,10250.524521064171,0.0,150.48122430555554,0.0,0.0,0.0,0.0,10274.160511033308
方法D_动态分位数加小时滚动,2025-05-08,85,14:20:00,0.9978,1038.6743666666666,1103.6513499999999,0.0,0.0,0.0,0.0,0.0,66.68114610770722,10176.434358722274,0.0,131.6581294410405,0.0,0.0,0.0,0.0,10250.524521064171
方法D_动态分位数加小时滚动,2025-05-08,86,14:30:00,1.0271,1040.6499999999999,1019.4624999999999,0.0,0.0,0.0,0.0,0.0,97.75902180298888,10067.81322338562,0.0,76.57152180298885,0.0,0.0,0.0,0.0,10176.434358722274
方法D_动态分位数加小时滚动,2025-05-08,87,14:40:00,1.0906,1055.5419,934.0154833333332,0.0,0.0,0.0,0.0,0.0,114.66066351549291,9940.412486146182,6.865753151173749,0.0,0.0,0.0,37.43895193335045,37.43895193335045,10067.81322338562
方法D_动态分位数加小时滚动,2025-05-08,88,14:50:00,0.9376,1044.7429,896.6481333333332,0.0,5.996268897343562e-05,5.996268897343562e-05,0.0,0.0,134.9115463585568,9790.510767970009,13.183160345420902,0.0,0.0,8.433152577223986e-05,61.80265569933319,61.802740030858956,9940.412486146182
方法D_动态分位数加小时滚动,2025-05-08,89,15:00:00,0.6694,1024.065,902.59375,97.37020833333321,472.65921729512473,375.2890089617915,0.0,288.3213689222132,0.0,10050.0,0.0,62.86659837291154,65.17961745833325,376.82769389853485,0.0,442.0073113568681,9790.510767970009
方法D_动态分位数加小时滚动,2025-05-08,90,15:10:00,0.66,1047.54205,896.69785,221.58744423868325,994.6504923321736,773.0630480934904,0.0,833.3333159432848,0.0,10799.999984348957,0.0,10.47297638888881,146.24771319753094,765.3324176125554,0.0,911.5801308100864,10050.0
方法D_动态分位数加小时滚动,2025-05-08,91,15:20:00,0.7217,1050.3283,863.0451833333333,169.4843166666666,196.66166713593404,27.177350469267452,0.0,0.0,0.0,10799.999984348957,0.0,9.378550469267338,122.31683133833327,29.42084075050548,0.0,151.73767208883876,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,92,15:30:00,0.7308,1028.6166666666666,820.6374999999999,213.619375,240.0521877425696,26.43281274256961,0.0,0.0,0.0,10799.999984348957,0.0,32.07302107590294,156.11303924999999,28.975649328404806,0.0,185.0886885784048,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,93,15:40:00,0.7534,1045.94275,801.2381999999999,266.80493333333334,292.5136053495346,25.708672016201263,0.0,0.0,0.0,10799.999984348957,0.0,47.809055349534674,201.01083677333332,29.053370245509043,0.0,230.06420701884235,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,94,15:50:00,0.7823,1070.5735333333332,790.0728166666665,326.3923666666666,351.39673617033975,25.00436950367316,0.0,0.0,0.0,10799.999984348957,0.0,70.89601950367296,255.33674844333328,29.34137739408527,0.0,284.6781258374185,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,95,16:00:00,0.8055,1078.3783333333333,765.2437499999999,398.79624999999993,423.1156117267439,24.319361726743978,0.0,0.0,0.0,10799.999984348957,0.0,109.9810283934105,321.2303793749999,29.38386880633841,0.0,350.6142481813383,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,96,16:10:00,0.8271,1072.9178,718.1699333333332,477.4900416666666,480.35720972222225,2.8671680555556236,0.0,0.0,0.0,10799.999984348957,0.0,125.60934305555543,394.9320134624999,3.5571520481250842,0.0,398.489165510625,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,97,16:20:00,0.8519,1040.5699666666665,672.9164,548.2696166666666,551.058237154145,2.788620487478397,0.0,0.0,0.0,10799.999984348957,0.0,183.4046704874786,467.0708864383333,3.56343868992427,0.0,470.63432512825756,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,98,16:30:00,0.8791,1002.9283333333333,627.5374999999999,572.4654166666667,575.1776414377665,2.712224771099841,0.0,0.0,0.0,10799.999984348957,0.0,199.78680810443302,503.25434779166665,3.576475194410805,0.0,506.83082298607746,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,99,16:40:00,0.9024,1006.3086666666666,561.7218833333333,594.4645083333332,597.1024302886508,2.6379219553175517,0.0,0.0,0.0,10799.999984348957,0.0,152.51564695531738,536.4447723199999,3.570691158717838,0.0,540.0154634787177,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,100,16:50:00,0.9163,1036.8923333333332,515.5413666666666,641.0590749999999,643.6247297040253,2.5656547040254054,0.0,0.0,0.0,10799.999984348957,0.0,122.27376303735855,587.4024304225,3.5263641079477184,0.0,590.9287945304477,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,101,17:00:00,0.9264,1075.5349999999999,484.63749999999993,701.2193749999999,703.7147422518696,2.495367251869652,0.0,0.0,0.0,10799.999984348957,0.0,112.81724225186963,649.6096289999999,3.4675623331980687,0.0,653.077191333198,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,102,17:10:00,0.9462,1098.5367833333332,424.6069333333333,741.2821916666667,657.5850465277779,0.0,83.6971451388888,0.0,0.0,10799.999984348957,16.34480347222211,0.0,701.4012097550001,-39.59711936520829,77.3272652270828,739.1313556168745,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,103,17:20:00,0.9742,1031.6998333333331,368.5019666666667,774.8017916666668,693.3975735827266,0.0,81.40421808394012,0.0,0.0,10799.999984348957,0.0,30.199706916060222,754.8119054416667,-39.651994628687234,0.0,715.1599108129794,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,104,17:30:00,0.9862,977.1033333333332,324.59375,841.5079166666667,762.333809702071,0.0,79.1741069645957,0.0,0.0,10799.999984348957,0.0,109.82422636873775,829.8951074166666,-39.040752144242134,0.0,790.8543552724245,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,105,17:40:00,0.976,1095.7757833333333,266.6225833333333,905.196375,828.1912840945455,0.0,77.0050909054545,0.0,0.0,10799.999984348957,0.9619159054543616,0.0,883.4716619999999,-37.57848436186179,4.694149618617284,850.5873272567554,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,106,17:50:00,1.0742,1048.58575,208.72985,829.5164583333333,754.6209621579368,0.0,74.89549617539649,0.0,0.0,10799.999984348957,85.23493784206312,0.0,891.0665795416667,-40.22637099580545,457.796851149721,1308.6370596955821,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,107,18:00:00,1.2313,826.4516666666666,159.98125,669.6597916666667,596.8160967706258,0.0,72.84369489604092,0.0,0.0,10799.999984348957,69.65431989604076,0.0,824.5521014791667,-44.84622076274759,428.82682043997494,1208.532701156394,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,108,18:10:00,1.2561,763.4614833333333,114.89278333333334,684.0573999999999,0.0,0.0,684.0573999999999,0.0,574.2917145833333,10161.898079256363,74.27698541666666,0.0,859.2445001399999,-429.62225006999995,466.496606909375,896.1188569793749,10799.999984348957
方法D_动态分位数加小时滚动,2025-05-08,109,18:20:00,1.2447,745.5389833333334,72.53565,721.2266083333333,614.4680112633386,0.0,106.75859706999472,0.0,0.0,10161.898079256363,58.53532206999478,0.0,897.7107593924999,-66.44121288651121,364.29457690261245,1195.564123408601,10161.898079256363
方法D_动态分位数加小时滚动,2025-05-08,110,18:30:00,1.2545,719.565,35.125,713.7166666666666,273.9499038271285,0.0,439.7667628395381,0.0,335.93287335860094,9788.63933108014,74.55722281427063,0.0,895.3575583333331,-275.84370199110026,467.6601801025125,1087.1740364447455,10161.898079256363
方法D_动态分位数加小时滚动,2025-05-08,111,18:40:00,1.2522,765.6908166666667,7.556349999999999,714.5515833333333,613.5622775477697,0.0,100.9893057855636,0.0,0.0,9788.63933108014,144.5721891188971,0.0,894.7614926499999,-63.22940435234137,905.1664760734146,1736.6985643710732,9788.63933108014
方法D_动态分位数加小时滚动,2025-05-08,112,18:50:00,1.2881,790.3599833333333,0.0,106.11101666666696,0.0,0.0,106.11101666666696,0.0,622.7999407187555,9096.639396948189,167.5600426145778,0.0,136.68160056833372,-68.34080028416686,1079.1704544591885,1147.5112547433553,9788.63933108014
方法D_动态分位数加小时滚动,2025-05-08,113,19:00:00,1.3466,775.165,0.0,0.0,0.0,0.0,0.0,0.0,646.0073766004921,8378.853422947643,129.15762339950788,0.0,0.0,0.0,869.6182783488866,869.6182783488866,9096.639396948189
